"g0","td","chl","sam","time.react"
9.6656335796636,0.00083255155815212,"Ac","20","500us"
4.17262063689083,0.000847845803824033,"Dr","1","0us"
3.97749214451282,0.0008075477650212,"Dr","2","0us"
4.08817886561367,0.000822532483888572,"Dr","3","0us"
4.01432069339227,0.000790152097783303,"Dr","4","0us"
4.18662389704164,0.000859475500484425,"Dr","5","0us"
3.75915100825817,0.000829087842560124,"Dr","6","0us"
3.79848857566669,0.000798543741219049,"Dr","7","0us"
4.17745199149953,0.000832368898723159,"Dr","8","0us"
4.47913427512894,0.000836682849894896,"Dr","9","0us"
4.1525309420282,0.000887768264109024,"Dr","10","0us"
3.8957046324348,0.000817791673737026,"Dr","11","0us"
4.49690039001958,0.000839527294676884,"Dr","12","0us"
4.21059501633989,0.000878171044827873,"Dr","13","0us"
4.2791493537046,0.00087462062660197,"Dr","14","0us"
4.04272912450458,0.000865129391051127,"Dr","15","0us"
4.15073087854686,0.000830590084799458,"Dr","16","0us"
4.15213418699133,0.000863789003688103,"Dr","17","0us"
3.99531127801904,0.000816196184073751,"Dr","18","0us"
4.2561537464164,0.000873705355625426,"Dr","19","0us"
3.96499357377101,0.000811076196661936,"Dr","20","0us"
4.02454201782949,0.00078333002646396,"Dr","1","100us"
3.96082885608565,0.000812344833770868,"Dr","2","100us"
4.12968078008499,0.000764510818116905,"Dr","3","100us"
4.263762090908,0.000784136802354352,"Dr","4","100us"
3.92098170284322,0.000804780302168745,"Dr","5","100us"
3.9161352824452,0.000777068371537187,"Dr","6","100us"
3.94248009914197,0.000780869267404582,"Dr","7","100us"
4.03129381037916,0.000819420981502444,"Dr","8","100us"
3.87301543502318,0.00074725081834004,"Dr","9","100us"
3.93000706428323,0.000761623431928693,"Dr","10","100us"
4.09814798939834,0.000758332141854085,"Dr","11","100us"
3.72890569485028,0.000767030106577837,"Dr","12","100us"
3.77124042168045,0.000795990238015645,"Dr","13","100us"
3.74699605066135,0.000744510037845841,"Dr","14","100us"
3.92663458489815,0.000799777932737271,"Dr","15","100us"
3.94136264345286,0.000773795517622336,"Dr","16","100us"
3.82681933762092,0.000755650151289909,"Dr","17","100us"
3.86031345190014,0.000804996530391832,"Dr","18","100us"
4.00540595993534,0.000772275590334504,"Dr","19","100us"
4.02660503318389,0.000750193134874104,"Dr","20","100us"
3.93734299024943,0.000755952662645058,"Dr","1","200us"
4.10898163604483,0.000790256054613327,"Dr","2","200us"
3.96425189885667,0.000773008815258526,"Dr","3","200us"
4.2540937267607,0.000803791318678143,"Dr","4","200us"
4.26812611056587,0.000791625172635587,"Dr","5","200us"
4.09528570255864,0.000769233490827908,"Dr","6","200us"
3.99099263661254,0.000767166516673273,"Dr","7","200us"
4.01165255687959,0.00078004541155958,"Dr","8","200us"
3.72496542016898,0.00077805572445401,"Dr","9","200us"
3.99539785909644,0.000787599725284837,"Dr","10","200us"
3.95720845150591,0.000769111223515232,"Dr","11","200us"
3.85861104232961,0.000769160874744011,"Dr","12","200us"
3.77647542850334,0.000771675719688161,"Dr","13","200us"
4.01437120299298,0.000749079371806076,"Dr","14","200us"
4.10874355037648,0.000772294895255685,"Dr","15","200us"
3.77500704417348,0.000771903064063338,"Dr","16","200us"
3.96582804351844,0.000736236259920078,"Dr","17","200us"
4.03951024004129,0.000757109008075693,"Dr","18","200us"
3.9198382716995,0.000720366675796424,"Dr","19","200us"
4.19331978054033,0.00078085555636686,"Dr","20","200us"
4.14910817736211,0.000781260332129638,"Dr","1","500us"
4.11389616163737,0.000751251972368238,"Dr","2","500us"
4.15149398351078,0.000781098485531198,"Dr","3","500us"
4.18362135012039,0.000763527329714241,"Dr","4","500us"
4.1204638587166,0.000742089021313528,"Dr","5","500us"
4.21445860862203,0.000779406010644736,"Dr","6","500us"
4.08945570287208,0.000770903257447618,"Dr","7","500us"
4.12614032496875,0.000755111820308694,"Dr","8","500us"
4.3594807602305,0.000792280516124462,"Dr","9","500us"
4.10883787641814,0.000749063810435714,"Dr","10","500us"
4.24136258582189,0.000777628711247067,"Dr","11","500us"
4.04823918338156,0.000744135710917581,"Dr","12","500us"
4.06041990396201,0.000763685488234601,"Dr","13","500us"
3.94184630961618,0.000763244111408261,"Dr","14","500us"
3.99179614108928,0.000729544331537135,"Dr","15","500us"
3.91936656752615,0.000761443537932504,"Dr","16","500us"
3.98427451658239,0.000778229140837657,"Dr","17","500us"
4.05143838623219,0.000722636903277955,"Dr","18","500us"
4.17651311406277,0.000788744734914982,"Dr","19","500us"
3.81722233858403,0.000798631495820917,"Dr","20","500us"
6.86543527238573,0.00087671655597007,"Tt","1","0us"
6.77571341109942,0.000829051878519267,"Tt","2","0us"
6.7715636286802,0.000822376348297353,"Tt","3","0us"
6.61220233758936,0.000808485661228538,"Tt","4","0us"
6.86154602264713,0.000848247090794191,"Tt","5","0us"
6.52866306517555,0.000831802331323645,"Tt","6","0us"
6.5750282365532,0.000801956879295851,"Tt","7","0us"
6.88293839965843,0.000830196361686772,"Tt","8","0us"
7.14599832948582,0.000839940071543426,"Tt","9","0us"
6.75204067431257,0.00086300321438704,"Tt","10","0us"
6.32769623926926,0.000809384760636873,"Tt","11","0us"
7.19543453108812,0.000837841822938519,"Tt","12","0us"
6.7484243520179,0.000880536723855488,"Tt","13","0us"
6.7567486962002,0.000849226362010889,"Tt","14","0us"
6.49163070351451,0.000841818779414096,"Tt","15","0us"
6.9036393848335,0.000814165741690071,"Tt","16","0us"
6.89414714137644,0.000858967736334384,"Tt","17","0us"
6.52882352702716,0.000814652358019847,"Tt","18","0us"
6.72934982012728,0.000849497434538559,"Tt","19","0us"
6.59882199848178,0.000820582168459508,"Tt","20","0us"
6.6814248840736,0.000816595243212365,"Tt","1","100us"
6.58272553420547,0.000847152674671687,"Tt","2","100us"
6.77698527350099,0.000792503718403622,"Tt","3","100us"
6.97223246142593,0.000810826958300054,"Tt","4","100us"
6.47459301625481,0.000841204700398556,"Tt","5","100us"
6.63026939662149,0.000828525187838287,"Tt","6","100us"
6.69563835208831,0.000822871922992002,"Tt","7","100us"
6.79601975998678,0.000870850532816994,"Tt","8","100us"
6.57648375603214,0.000797711914305049,"Tt","9","100us"
6.7209583627856,0.000807418484807455,"Tt","10","100us"
6.86300255616426,0.000809435379961131,"Tt","11","100us"
6.37752047043481,0.000808302549784634,"Tt","12","100us"
6.37884893628401,0.000849002508415408,"Tt","13","100us"
6.39939196625091,0.000797433763815664,"Tt","14","100us"
6.6756808087197,0.0008464675711229,"Tt","15","100us"
6.66314980930666,0.000823449531537104,"Tt","16","100us"
6.53012879020161,0.000796974594928216,"Tt","17","100us"
6.55393030267017,0.00085583661558753,"Tt","18","100us"
6.69377898624848,0.00083290488755694,"Tt","19","100us"
6.7562317370545,0.000798286740627263,"Tt","20","100us"
6.45760297636558,0.000815116878661991,"Tt","1","200us"
6.68569627564456,0.000844831917436539,"Tt","2","200us"
6.50530681269213,0.000811452013347999,"Tt","3","200us"
6.95024432990914,0.000856155307538638,"Tt","4","200us"
6.92944760085853,0.000850419017166626,"Tt","5","200us"
6.84169799404635,0.00083633846310787,"Tt","6","200us"
6.70921603489931,0.000823665120615573,"Tt","7","200us"
6.73587550849639,0.000841612276490905,"Tt","8","200us"
6.32852388932524,0.000831709118771583,"Tt","9","200us"
6.63821151115376,0.000861716555785739,"Tt","10","200us"
6.61353846403325,0.000823877925425379,"Tt","11","200us"
6.48346101050897,0.000827110090634597,"Tt","12","200us"
6.35734485325461,0.000843278066199491,"Tt","13","200us"
6.64614625923703,0.000804184188956528,"Tt","14","200us"
6.80175182653579,0.000838700927371414,"Tt","15","200us"
6.36341019387603,0.000845675629518179,"Tt","16","200us"
6.50432706561608,0.000804483477796774,"Tt","17","200us"
6.77054987409629,0.000825838810703112,"Tt","18","200us"
6.5070084836265,0.000791230650962756,"Tt","19","200us"
6.96043379969875,0.000860497393737039,"Tt","20","200us"
6.73327420189426,0.00085594949606673,"Tt","1","500us"
6.59868483182113,0.00081292450376957,"Tt","2","500us"
6.74342913589879,0.000839910247576268,"Tt","3","500us"
6.73288851301181,0.000834399095911127,"Tt","4","500us"
6.63794143987776,0.000803662336087137,"Tt","5","500us"
6.87457980469645,0.00085910222567637,"Tt","6","500us"
6.62780477153173,0.000838700546385287,"Tt","7","500us"
6.76568698756033,0.000833442658891021,"Tt","8","500us"
7.14362079817828,0.000857643282766163,"Tt","9","500us"
6.73259427887092,0.000806598908418312,"Tt","10","500us"
6.91603327233625,0.000852728950356767,"Tt","11","500us"
6.69462310756848,0.000798436348289328,"Tt","12","500us"
6.67594040346729,0.000825945285965877,"Tt","13","500us"
6.51361298453052,0.000826159213990392,"Tt","14","500us"
6.6332839487637,0.000785885083865194,"Tt","15","500us"
6.51351406499232,0.000819881437311963,"Tt","16","500us"
6.54280446206856,0.000848392266341947,"Tt","17","500us"
6.66781571917941,0.000788327987310914,"Tt","18","500us"
6.84444453026697,0.000862521223807872,"Tt","19","500us"
6.40008608116953,0.000860516867650543,"Tt","20","500us"
